# x,y,velocity_x(pixel/s),velocity_y(pixel/s),pressure(Pa)
5.284284597459999455e-01,7.600000000000000089e-01,-1.179736559708279266e+11,3.842196045440773773e+10,9.703321640005919235e+00
5.284284597459999455e-01,7.399999999999999911e-01,-1.012723782940367279e+11,3.314637105267510223e+10,9.698997707754548614e+00
5.284284597459999455e-01,7.199999999999999734e-01,-8.478243951088748169e+10,2.681984108633218765e+10,9.689387771341380073e+00
5.284284597459999455e-01,6.999999999999999556e-01,-6.888675003555329895e+10,1.987498998138864899e+10,9.670467630841331541e+00
5.284284597459999455e-01,6.799999999999999378e-01,-5.358229560050564575e+10,1.273615061726297951e+10,9.632845714932258829e+00
5.284284597459999455e-01,6.599999999999999201e-01,-3.844986159491862488e+10,5.866985792143895149e+09,9.556876748781101938e+00
5.284284597459999455e-01,6.400000000000000133e-01,-2.277345153688330078e+10,1.759660329112003744e+08,9.360740692816207797e+00
5.284284597459999455e-01,6.199999999999999956e-01,-7.286115480992027283e+09,-1.761590961959052086e+09,9.078710257443711740e+00
5.284284597459999455e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.968462171249894865e+00
5.284284597459999455e-01,5.800000000000000711e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.214603743358292576e+00
5.284284597459999455e-01,4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000439460733831432e+01
5.284284597459999455e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.999420526629293704e+00
5.284284597459999455e-01,3.800000000000000044e-01,-9.921033269561032951e+07,-4.031143173745519668e+07,9.997396762126973258e+00
5.284284597459999455e-01,3.599999999999999867e-01,-1.769088495623464286e+08,-6.511412640902977437e+07,9.996033360586302763e+00
5.284284597459999455e-01,3.400000000000000244e-01,-2.184143818490606248e+08,-5.903422955811192840e+07,9.994454517446717645e+00
5.284284597459999455e-01,3.200000000000000067e-01,-1.759483783645602167e+08,-2.961489236018636450e+07,9.993311823427834639e+00
5.284284597459999455e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000246108285422686e+01
5.396716184639999137e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033754536946707603e+01
5.396716184639999137e-01,9.799999999999999822e-01,-4.028150145838319397e+10,2.513556744081048489e+09,1.010653239077861798e+01
5.396716184639999137e-01,9.599999999999999645e-01,-7.731381925006126404e+10,7.674671603434206963e+09,1.001337459833582955e+01
5.396716184639999137e-01,9.399999999999999467e-01,-1.091456562063799896e+11,1.385613543680302429e+10,9.970884179901759126e+00
5.396716184639999137e-01,9.200000000000000400e-01,-1.345037591104727020e+11,2.038681048005484772e+10,9.943705775925559820e+00
5.396716184639999137e-01,9.000000000000000222e-01,-1.528201593467253113e+11,2.676214474683105087e+10,9.920475682514030780e+00
5.396716184639999137e-01,8.800000000000000044e-01,-1.640354943615287476e+11,3.252215202276425171e+10,9.896964798631440630e+00
5.396716184639999137e-01,8.599999999999999867e-01,-1.684946723468391724e+11,3.724877807520175171e+10,9.871673699020044879e+00
5.396716184639999137e-01,8.399999999999999689e-01,-1.668761726175141907e+11,4.058718855533540344e+10,9.844563552516873983e+00
5.396716184639999137e-01,8.200000000000000622e-01,-1.601219822533139954e+11,4.227520657529180908e+10,9.816404815877909584e+00
5.396716184639999137e-01,8.000000000000000444e-01,-1.493512353798096619e+11,4.217281006078166962e+10,9.788351005807744087e+00
5.396716184639999137e-01,7.800000000000000266e-01,-1.357529891858929291e+11,4.028221014221044159e+10,9.761574660209435095e+00
5.396716184639999137e-01,7.600000000000000089e-01,-1.204655457945748901e+11,3.674914261416651154e+10,9.736929724896938865e+00
5.396716184639999137e-01,7.399999999999999911e-01,-1.044592570621304321e+11,3.184062344346027756e+10,9.714613269689069242e+00
5.396716184639999137e-01,7.199999999999999734e-01,-8.844147621191343689e+10,2.590301660973659134e+10,9.693775356272174903e+00
5.396716184639999137e-01,6.999999999999999556e-01,-7.279209861766130066e+10,1.931347252198086548e+10,9.671535099153095061e+00
5.396716184639999137e-01,6.799999999999999378e-01,-5.751354317439075470e+10,1.244331788770993423e+10,9.641589323255701061e+00
5.396716184639999137e-01,6.599999999999999201e-01,-4.213890065078514099e+10,5.674892887493090630e+09,9.577467013437283683e+00
5.396716184639999137e-01,6.400000000000000133e-01,-2.549343900082093430e+10,-3.772956901058018208e+08,9.430182571105756750e+00
5.396716184639999137e-01,6.199999999999999956e-01,-6.620460961050284386e+09,-2.464256611531177044e+09,8.625861177580725681e+00
5.396716184639999137e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.893260974100272165e+00
5.396716184639999137e-01,4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.999456892069233049e+00
5.396716184639999137e-01,4.000000000000000222e-01,-3.652843738155712932e+07,-1.987992563652636483e+07,1.000092652263655957e+01
5.396716184639999137e-01,3.800000000000000044e-01,-1.141807920771664381e+08,-4.206552201720851660e+07,9.998148817009909095e+00
5.396716184639999137e-01,3.599999999999999867e-01,-1.806953840159637630e+08,-5.482742322140877694e+07,9.997388022977339972e+00
5.396716184639999137e-01,3.400000000000000244e-01,-2.075546525506988168e+08,-4.694282618174256384e+07,9.996619894368039994e+00
5.396716184639999137e-01,3.200000000000000067e-01,-1.565090420619927645e+08,-2.013359739178847522e+07,9.997186178602255779e+00
5.396716184639999137e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.999186257942813683e+00
5.509147771819999928e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041792828686838135e+01
5.509147771819999928e-01,9.799999999999999822e-01,-3.780399477185169983e+10,2.919329367873414516e+09,1.018141933847079450e+01
5.509147771819999928e-01,9.599999999999999645e-01,-7.410397538913879395e+10,8.020769685203139305e+09,1.014591022370793993e+01
5.509147771819999928e-01,9.399999999999999467e-01,-1.056110644428127747e+11,1.394867351223830032e+10,1.013647236665229556e+01
5.509147771819999928e-01,9.200000000000000400e-01,-1.309294136207967682e+11,2.016832794713500214e+10,1.012353374937286077e+01
5.509147771819999928e-01,9.000000000000000222e-01,-1.494643832920597839e+11,2.622333230541823196e+10,1.010217776456146588e+01
5.509147771819999928e-01,8.800000000000000044e-01,-1.611382248249569092e+11,3.168211569996899414e+10,1.007071251765170850e+01
5.509147771819999928e-01,8.599999999999999867e-01,-1.662678375347968445e+11,3.615210172399122620e+10,1.002957260957406405e+01
5.509147771819999928e-01,8.399999999999999689e-01,-1.654889123530429077e+11,3.930276684807414246e+10,9.980566092597891625e+00
5.509147771819999928e-01,8.200000000000000622e-01,-1.596845029205750427e+11,4.089249833567404938e+10,9.926542825909812962e+00
5.509147771819999928e-01,8.000000000000000444e-01,-1.499015251332827454e+11,4.079330882602785492e+10,9.871019933614020303e+00
5.509147771819999928e-01,7.800000000000000266e-01,-1.372512175750633392e+11,3.900624174138903809e+10,9.817691058162493434e+00
5.509147771819999928e-01,7.600000000000000089e-01,-1.227997788074376526e+11,3.566078890331806183e+10,9.769844450494097998e+00
5.509147771819999928e-01,7.399999999999999911e-01,-1.074626340456703491e+11,3.099553080907414627e+10,9.729804568679483623e+00
5.509147771819999928e-01,7.199999999999999734e-01,-9.191631580158937073e+10,2.532395050238626480e+10,9.698472436327714163e+00
5.509147771819999928e-01,6.999999999999999556e-01,-7.653232693820715332e+10,1.899640237044813156e+10,9.675197357038234358e+00
5.509147771819999928e-01,6.799999999999999378e-01,-6.131344755591714478e+10,1.237806568979342270e+10,9.655930635230893344e+00
5.509147771819999928e-01,6.599999999999999201e-01,-4.575689833382657623e+10,5.869373698141547203e+09,9.637130372276766721e+00
5.509147771819999928e-01,6.400000000000000133e-01,-2.829298539986636353e+10,2.798060806620146036e+08,9.516247934162930022e+00
5.509147771819999928e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.973031905477945713e+00
5.509147771819999928e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.578325155717577033e+00
5.509147771819999928e-01,4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.998997112439186097e+00
5.509147771819999928e-01,4.000000000000000222e-01,-5.014851453436431289e+07,-1.980788538248525932e+07,9.999276060488766049e+00
5.509147771819999928e-01,3.800000000000000044e-01,-1.227275421115903854e+08,-3.846949304023457319e+07,9.998951831368602328e+00
5.509147771819999928e-01,3.599999999999999867e-01,-1.818817134818830788e+08,-4.629160098350124806e+07,9.998693604731851536e+00
5.509147771819999928e-01,3.400000000000000244e-01,-1.978993434574113786e+08,-3.856251774280683696e+07,9.998772566561580533e+00
5.509147771819999928e-01,3.200000000000000067e-01,-1.406386687459089160e+08,-1.727451451616062224e+07,9.998868984354913891e+00
5.509147771819999928e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000011110881641407e+01
5.621579358999999609e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029101079200557045e+01
5.621579358999999609e-01,9.799999999999999822e-01,-3.542135345079513550e+10,3.184700462309302807e+09,1.021260782249594357e+01
5.621579358999999609e-01,9.599999999999999645e-01,-7.098554871354545593e+10,8.204999449589217186e+09,1.027601806990979583e+01
5.621579358999999609e-01,9.399999999999999467e-01,-1.021931484259880371e+11,1.401143191370819473e+10,1.030299296064472081e+01
5.621579358999999609e-01,9.200000000000000400e-01,-1.274777906730450897e+11,2.010694827139766312e+10,1.030615526819279282e+01
5.621579358999999609e-01,9.000000000000000222e-01,-1.462274935159591675e+11,2.604061298953309631e+10,1.028710341033748499e+01
5.621579358999999609e-01,8.800000000000000044e-01,-1.583471254345486145e+11,3.138774508733522797e+10,1.024754385544616042e+01
5.621579358999999609e-01,8.599999999999999867e-01,-1.641255572748925171e+11,3.576351285417919159e+10,1.018997819646848590e+01
5.621579358999999609e-01,8.399999999999999689e-01,-1.641562212088094788e+11,3.884547613886328888e+10,1.011816812148164146e+01
5.621579358999999609e-01,8.200000000000000622e-01,-1.592653483183411560e+11,4.039907144429287720e+10,1.003715621406361613e+01
5.621579358999999609e-01,8.000000000000000444e-01,-1.504316792539954834e+11,4.030048745943997955e+10,9.952980009871636113e+00
5.621579358999999609e-01,7.800000000000000266e-01,-1.386940413882181091e+11,3.855037649250906372e+10,9.872042627890417421e+00
5.621579358999999609e-01,7.600000000000000089e-01,-1.250517923560626373e+11,3.527263427534214020e+10,9.800252084473539682e+00
5.621579358999999609e-01,7.399999999999999911e-01,-1.103686008726280212e+11,3.069618270501428986e+10,9.742186964698721141e+00
5.621579358999999609e-01,7.199999999999999734e-01,-9.528951338822158813e+10,2.512384528830413437e+10,9.700667275805646028e+00
5.621579358999999609e-01,6.999999999999999556e-01,-8.017179481324682617e+10,1.889971723697621918e+10,9.676929305331027464e+00
5.621579358999999609e-01,6.799999999999999378e-01,-6.500055419821117401e+10,1.239561593514857101e+10,9.673364868566237007e+00
5.621579358999999609e-01,6.599999999999999201e-01,-4.918104303368231201e+10,6.070943391064808846e+09,9.693064525117243591e+00
5.621579358999999609e-01,6.400000000000000133e-01,-3.046958468677243042e+10,8.229780338157089949e+08,9.772277379366970607e+00
5.621579358999999609e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.006535317498324034e+00
5.621579358999999609e-01,4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.996822894749763933e+00
5.621579358999999609e-01,4.000000000000000222e-01,-6.212225360469577461e+07,-1.846215669826799259e+07,9.999028777339212581e+00
5.621579358999999609e-01,3.800000000000000044e-01,-1.298293065194014758e+08,-3.612705503194154054e+07,9.999345849080812698e+00
5.621579358999999609e-01,3.599999999999999867e-01,-1.820053690969510674e+08,-4.265547391077455878e+07,1.000001392782179188e+01
5.621579358999999609e-01,3.400000000000000244e-01,-1.895489750407699049e+08,-3.544822321885420382e+07,1.000070382713956718e+01
5.621579358999999609e-01,3.200000000000000067e-01,-1.282915670138789266e+08,-1.766179450045044720e+07,1.000100173506563195e+01
5.621579358999999609e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.997609798462541164e+00
5.621579358999999679e-03,9.899999999999999911e-01,-3.448569601792977142e+10,-9.763362649182748795e+08,-1.004451596288185300e+01
5.621579358999999679e-03,9.699999999999999734e-01,-9.840311126924488831e+10,-5.061126350518589020e+09,-1.007529399456388930e+01
5.621579358999999679e-03,9.499999999999999556e-01,-1.510169035474273376e+11,-1.012992755559225082e+10,-1.008549609751005072e+01
5.621579358999999679e-03,9.299999999999999378e-01,-1.904376861354366150e+11,-1.580323958771909523e+10,-1.009728241277197291e+01
5.621579358999999679e-03,9.100000000000000311e-01,-2.159792891351051025e+11,-2.176673414088063049e+10,-1.010221591918291573e+01
5.621579358999999679e-03,8.900000000000000133e-01,-2.275054388761093750e+11,-2.770818202639833450e+10,-1.009655325912230239e+01
5.621579358999999679e-03,8.699999999999999956e-01,-2.253454632683233032e+11,-3.323805367540946960e+10,-1.007604433293216672e+01
5.621579358999999679e-03,8.499999999999999778e-01,-2.104076054741195679e+11,-3.781182737432946777e+10,-1.003552320186793345e+01
5.621579358999999679e-03,8.299999999999999600e-01,-1.844729724976843262e+11,-4.068002178120560455e+10,-9.971625522646862194e+00
5.621579358999999679e-03,8.100000000000000533e-01,-1.506043711323741150e+11,-4.097633299837945557e+10,-9.888788154485583348e+00
5.621579358999999679e-03,7.900000000000000355e-01,-1.133249648569653168e+11,-3.809362789387212372e+10,-9.804578478770050509e+00
5.621579358999999679e-03,7.700000000000000178e-01,-7.792810703318360901e+10,-3.225384527205483627e+10,-9.745335238283722390e+00
5.621579358999999679e-03,7.500000000000000000e-01,-4.879542338467474365e+10,-2.470692045404779816e+10,-9.730406533935296309e+00
5.621579358999999679e-03,7.299999999999999822e-01,-2.789054922311634827e+10,-1.716026106341121674e+10,-9.758974302629601638e+00
5.621579358999999679e-03,7.099999999999999645e-01,-1.465404706906928062e+10,-1.092334721764142609e+10,-9.812731677681805209e+00
5.621579358999999679e-03,6.899999999999999467e-01,-7.105648725860773087e+09,-6.477287255473214149e+09,-9.870045909314798749e+00
5.621579358999999679e-03,6.699999999999999289e-01,-3.143883587470497608e+09,-3.626294868891153812e+09,-9.917120457834325720e+00
5.621579358999999679e-03,6.500000000000000222e-01,-1.235884314271271944e+09,-1.915993602766870022e+09,-9.950016215456999547e+00
5.621579358999999679e-03,6.300000000000000044e-01,-4.376047457205992341e+08,-9.355114065568108559e+08,-9.970495136063490804e+00
5.621579358999999679e-03,6.099999999999999867e-01,-1.745889855489362478e+08,-3.905557236217082739e+08,-9.981397070949203254e+00
5.621579358999999679e-03,5.900000000000000799e-01,-9.123572601685318351e+07,-7.211068647768364847e+07,-9.987878732167299489e+00
1.686473807700000077e-02,9.899999999999999911e-01,-3.617842773721909332e+10,-7.395545382680960894e+08,-9.830514565489048451e+00
1.686473807700000077e-02,9.699999999999999734e-01,-1.010486738569437714e+11,-4.674330313040925026e+09,-9.741887756529324705e+00
1.686473807700000077e-02,9.499999999999999556e-01,-1.540997507707181091e+11,-9.854105301759593964e+09,-9.715872849962369884e+00
1.686473807700000077e-02,9.299999999999999378e-01,-1.937696478133969116e+11,-1.565382631412840271e+10,-9.710552981155087693e+00
1.686473807700000077e-02,9.100000000000000311e-01,-2.193970598005696411e+11,-2.176514042798064041e+10,-9.713113928408406039e+00
1.686473807700000077e-02,8.900000000000000133e-01,-2.308269656687409363e+11,-2.790015225724113464e+10,-9.718611163559696564e+00
1.686473807700000077e-02,8.699999999999999956e-01,-2.283237931995612793e+11,-3.370349451649007034e+10,-9.725933444023548091e+00
1.686473807700000077e-02,8.499999999999999778e-01,-2.126810759365580139e+11,-3.865421108848653412e+10,-9.736768056322400611e+00
1.686473807700000077e-02,8.299999999999999600e-01,-1.855424927089223022e+11,-4.195914188590941620e+10,-9.756430390760453264e+00
1.686473807700000077e-02,8.100000000000000533e-01,-1.499395478991550598e+11,-4.256072406004354095e+10,-9.792606405615293497e+00
1.686473807700000077e-02,7.900000000000000355e-01,-1.107025801537266998e+11,-3.955193545932598114e+10,-9.846372801377523132e+00
1.686473807700000077e-02,7.700000000000000178e-01,-7.380455297845318604e+10,-3.304902694887195587e+10,-9.902734581566845051e+00
1.686473807700000077e-02,7.500000000000000000e-01,-4.419663308737854767e+10,-2.461477670895351791e+10,-9.943110103624823282e+00
1.686473807700000077e-02,7.299999999999999822e-01,-2.382235978495766068e+10,-1.640899764586645317e+10,-9.963394023889629025e+00
1.686473807700000077e-02,7.099999999999999645e-01,-1.164089754545033646e+10,-9.951528322094528198e+09,-9.970565334509894129e+00
1.686473807700000077e-02,6.899999999999999467e-01,-5.145318878495349884e+09,-5.629535424090841293e+09,-9.974989233647072240e+00
1.686473807700000077e-02,6.699999999999999289e-01,-1.964461389294683218e+09,-3.025814105015491962e+09,-9.981097405190757499e+00
1.686473807700000077e-02,6.500000000000000222e-01,-5.563829507098422050e+08,-1.533828026383356571e+09,-9.986884908970926844e+00
1.686473807700000077e-02,6.300000000000000044e-01,-6.303402921579429507e+07,-7.097547767763034105e+08,-9.989754064940632006e+00
1.686473807700000077e-02,6.099999999999999867e-01,2.952519501058537140e+07,-2.775747222938505411e+08,-9.990117654242677503e+00
1.686473807700000077e-02,5.900000000000000799e-01,2.569837233969983459e+07,-4.794598340309668332e+07,-9.987499798066407308e+00
2.810789679500000013e-02,9.899999999999999911e-01,-3.756138415804032898e+10,-5.937716247386376858e+08,-9.517330249504619033e+00
2.810789679500000013e-02,9.699999999999999734e-01,-1.036919385590057983e+11,-4.239555461816023827e+09,-9.391462968948951939e+00
2.810789679500000013e-02,9.499999999999999556e-01,-1.572535043037242126e+11,-9.455497335661077499e+09,-9.339786740552742828e+00
2.810789679500000013e-02,9.299999999999999378e-01,-1.971939414139994812e+11,-1.540303061390822029e+10,-9.321806954742880791e+00
2.810789679500000013e-02,9.100000000000000311e-01,-2.229344738813473511e+11,-2.172254533816742325e+10,-9.323432906841951251e+00
2.810789679500000013e-02,8.900000000000000133e-01,-2.343155805207532654e+11,-2.814631920488269043e+10,-9.340538821885997933e+00
2.810789679500000013e-02,8.699999999999999956e-01,-2.315422861646746826e+11,-3.436757635310779572e+10,-9.375374887491418008e+00
2.810789679500000013e-02,8.499999999999999778e-01,-2.152728196313635254e+11,-3.990931872583719635e+10,-9.436133628289145037e+00
2.810789679500000013e-02,8.299999999999999600e-01,-1.869323576636897583e+11,-4.392744324263111115e+10,-9.536840693351365417e+00
2.810789679500000013e-02,8.100000000000000533e-01,-1.493847798483449707e+11,-4.505861297583118439e+10,-9.690883608358770829e+00
2.810789679500000013e-02,7.900000000000000355e-01,-1.077562779528104401e+11,-4.184215464453705597e+10,-9.886582427968070519e+00
2.810789679500000013e-02,7.700000000000000178e-01,-6.900778686266470337e+10,-3.417017708787273407e+10,-1.006392609257922111e+01
2.810789679500000013e-02,7.500000000000000000e-01,-3.895738122216991425e+10,-2.421175033743783188e+10,-1.016059576620847338e+01
2.810789679500000013e-02,7.299999999999999822e-01,-1.943049257513044357e+10,-1.495334684768310356e+10,-1.017106228705647375e+01
2.810789679500000013e-02,7.099999999999999645e-01,-8.639642071803659439e+09,-8.228093692668736458e+09,-1.012905182590147035e+01
2.810789679500000013e-02,6.899999999999999467e-01,-3.368333431105456352e+09,-4.198811348624108791e+09,-1.007973183223961477e+01
2.810789679500000013e-02,6.699999999999999289e-01,-9.787660689713044167e+08,-2.046379325257329702e+09,-1.004563240039816741e+01
2.810789679500000013e-02,6.500000000000000222e-01,-1.872678591025596857e+07,-9.233718257100117207e+08,-1.002505505364794125e+01
2.810789679500000013e-02,6.300000000000000044e-01,2.108227476152421534e+08,-3.550611867831639051e+08,-1.001000970599283590e+01
2.810789679500000013e-02,6.099999999999999867e-01,1.587297182505626976e+08,-1.106156123687164485e+08,-9.999718096796023303e+00
2.810789679500000013e-02,5.900000000000000799e-01,8.076012835388064384e+07,-2.132805305272114649e+07,-9.993478109623865180e+00
2.810789679500000013e-02,5.700000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.985439000696301193e+00
3.935105551299999949e-02,9.899999999999999911e-01,-3.873949975818885040e+10,-5.094766806371548176e+08,-9.152273869239314408e+00
3.935105551299999949e-02,9.699999999999999734e-01,-1.062597328413244629e+11,-3.875510786311763763e+09,-9.019302955819698653e+00
3.935105551299999949e-02,9.499999999999999556e-01,-1.604496727742625427e+11,-9.033017869011035919e+09,-8.953085165628820619e+00
3.935105551299999949e-02,9.299999999999999378e-01,-2.007124024610111084e+11,-1.507755850288405609e+10,-8.926926753086510402e+00
3.935105551299999949e-02,9.100000000000000311e-01,-2.266084254773060913e+11,-2.158443106369829559e+10,-8.928974067003005999e+00
3.935105551299999949e-02,8.900000000000000133e-01,-2.380027941237866821e+11,-2.829026675396208572e+10,-8.956996315348318305e+00
3.935105551299999949e-02,8.699999999999999956e-01,-2.350557301383692017e+11,-3.493833710301824951e+10,-9.016835697851137255e+00
3.935105551299999949e-02,8.499999999999999778e-01,-2.182765140109295959e+11,-4.112118939625024414e+10,-9.123232023852867911e+00
3.935105551299999949e-02,8.299999999999999600e-01,-1.887736179230209656e+11,-4.599220397289488983e+10,-9.300571638140770148e+00
3.935105551299999949e-02,8.100000000000000533e-01,-1.490176001408634644e+11,-4.785910863278887939e+10,-9.575309386873762207e+00
3.935105551299999949e-02,7.900000000000000355e-01,-1.043366979459705048e+11,-4.442929806755634308e+10,-9.932160302867401924e+00
3.935105551299999949e-02,7.700000000000000178e-01,-6.320540740221037292e+10,-3.514722936209125519e+10,-1.025122463382858307e+01
3.935105551299999949e-02,7.500000000000000000e-01,-3.283420397362743759e+10,-2.318426342413425827e+10,-1.040476636535209565e+01
3.935105551299999949e-02,7.299999999999999822e-01,-1.466993872417625046e+10,-1.274442602809998131e+10,-1.039524435217190579e+01
3.935105551299999949e-02,7.099999999999999645e-01,-5.748321486914348602e+09,-5.934156393623182297e+09,-1.028963093961059272e+01
3.935105551299999949e-02,6.899999999999999467e-01,-1.897002094364537477e+09,-2.456687815790024757e+09,-1.017958750827664005e+01
3.935105551299999949e-02,6.699999999999999289e-01,-2.722635498412999511e+08,-9.324504502155739069e+08,-1.010606150722931851e+01
3.935105551299999949e-02,6.500000000000000222e-01,3.305004621591761708e+08,-2.585045506987823546e+08,-1.006170795906063198e+01
3.935105551299999949e-02,6.300000000000000044e-01,3.521952342118812203e+08,1.906147474662668630e+07,-1.002881346538256047e+01
3.935105551299999949e-02,6.099999999999999867e-01,1.899261593457383215e+08,5.062469637540527433e+07,-1.000747301649423449e+01
3.935105551299999949e-02,5.900000000000000799e-01,8.032478081401993334e+07,6.982550805645658635e+06,-1.000099745248209615e+01
3.935105551299999949e-02,5.700000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000789360603207001e+01
5.059421423100000231e-02,9.899999999999999911e-01,-3.978431429962812042e+10,-4.556944955560589433e+08,-8.756942255120215179e+00
5.059421423100000231e-02,9.699999999999999734e-01,-1.087187798594889526e+11,-3.589123116674887657e+09,-8.626628466892487523e+00
5.059421423100000231e-02,9.499999999999999556e-01,-1.636428849971067505e+11,-8.622250970138723373e+09,-8.553808381848210018e+00
5.059421423100000231e-02,9.299999999999999378e-01,-2.042918355042977295e+11,-1.468063631443511200e+10,-8.523142277974248060e+00
5.059421423100000231e-02,9.100000000000000311e-01,-2.303899614101824951e+11,-2.129176636902928543e+10,-8.526332643798063771e+00
5.059421423100000231e-02,8.900000000000000133e-01,-2.418570283335023193e+11,-2.818225512467035294e+10,-8.563429687100379439e+00
5.059421423100000231e-02,8.699999999999999956e-01,-2.388336849531642151e+11,-3.513521708470050812e+10,-8.643640879388890141e+00
5.059421423100000231e-02,8.499999999999999778e-01,-2.216907792416658325e+11,-4.183588919356887817e+10,-8.788116012092606510e+00
5.059421423100000231e-02,8.299999999999999600e-01,-1.911468192742025146e+11,-4.753809609837707520e+10,-9.033828951183622280e+00
5.059421423100000231e-02,8.100000000000000533e-01,-1.489579262822457886e+11,-5.034217064284841919e+10,-9.431842587431045644e+00
5.059421423100000231e-02,7.900000000000000355e-01,-1.003289684441398773e+11,-4.680297532701676941e+10,-9.989078896437456834e+00
5.059421423100000231e-02,7.700000000000000178e-01,-5.607344993945990753e+10,-3.544351034295200348e+10,-1.049239144684374203e+01
5.059421423100000231e-02,7.500000000000000000e-01,-2.572443864347836304e+10,-2.111282382219764328e+10,-1.069917742712922859e+01
5.059421423100000231e-02,7.299999999999999822e-01,-9.669349737907030106e+09,-9.722456055267545700e+09,-1.065181950848947601e+01
5.059421423100000231e-02,7.099999999999999645e-01,-3.167362018491126537e+09,-3.313070607190391064e+09,-1.045096481022084589e+01
5.059421423100000231e-02,6.899999999999999467e-01,-8.598827411753572226e+08,-7.264064651295522451e+08,-1.026818007159851831e+01
5.059421423100000231e-02,6.699999999999999289e-01,1.080846030774309635e+08,5.736784423919906467e+07,-1.015717141256531519e+01
5.059421423100000231e-02,6.500000000000000222e-01,4.860420853665050268e+08,2.842127223904968500e+08,-1.009504075870747641e+01
5.059421423100000231e-02,6.300000000000000044e-01,3.577761376937685013e+08,2.981836827610462904e+08,-1.004399616896059655e+01
5.059421423100000231e-02,6.099999999999999867e-01,1.315212296714206785e+08,1.408961359881087840e+08,-1.001004114827893332e+01
5.059421423100000231e-02,5.900000000000000799e-01,4.584734400884927064e+07,2.240911880264961720e+07,-1.000260498223743255e+01
5.059421423100000231e-02,5.700000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000395158791108052e+01
6.183737294899999820e-02,9.899999999999999911e-01,-4.073717325519425201e+10,-4.181444267627685070e+08,-8.340577088263573913e+00
6.183737294899999820e-02,9.699999999999999734e-01,-1.110622668642088013e+11,-3.356763972294634819e+09,-8.215858911450641955e+00
6.183737294899999820e-02,9.499999999999999556e-01,-1.667884035982099304e+11,-8.221969272733586311e+09,-8.141320134551722987e+00
6.183737294899999820e-02,9.299999999999999378e-01,-2.078781609957908936e+11,-1.420133399342757416e+10,-8.108679209518479425e+00
6.183737294899999820e-02,9.100000000000000311e-01,-2.342137280038519592e+11,-2.079393435821794510e+10,-8.113002614389337452e+00
6.183737294899999820e-02,8.900000000000000133e-01,-2.457906548140792542e+11,-2.770203065663093185e+10,-8.156250444269813826e+00
6.183737294899999820e-02,8.699999999999999956e-01,-2.427605452180726929e+11,-3.472305241411727905e+10,-8.250135186692219236e+00
6.183737294899999820e-02,8.499999999999999778e-01,-2.253995181650137024e+11,-4.163171017652532196e+10,-8.421271052664474510e+00
6.183737294899999820e-02,8.299999999999999600e-01,-1.940429896268240662e+11,-4.790037367634754181e+10,-8.719492213135342951e+00
6.183737294899999820e-02,8.100000000000000533e-01,-1.493900769948986511e+11,-5.175913561060502625e+10,-9.235323508018428385e+00
6.183737294899999820e-02,7.900000000000000355e-01,-9.563884962686068726e+10,-4.840540758947735596e+10,-1.005634785280757981e+01
6.183737294899999820e-02,7.700000000000000178e-01,-4.724357184294134521e+10,-3.431343884624407959e+10,-1.083233943073957306e+01
6.183737294899999820e-02,7.500000000000000000e-01,-1.772914971927484894e+10,-1.744756325012251663e+10,-1.105617113378279903e+01
6.183737294899999820e-02,7.299999999999999822e-01,-4.807297095654752731e+09,-5.915349356097385406e+09,-1.096744880588718551e+01
6.183737294899999820e-02,7.099999999999999645e-01,-1.216199214027066231e+09,-8.592666370805404186e+08,-1.061610500478072794e+01
6.183737294899999820e-02,6.899999999999999467e-01,-3.316796651029959917e+08,5.776278903087164164e+08,-1.033058808958674746e+01
6.183737294899999820e-02,6.699999999999999289e-01,1.759848386307664514e+08,6.741555922714794874e+08,-1.019238625798747755e+01
